Month,Karachi Area,Crm Cd Desc,Crime Count,Suspect_Age,Suspect_Gender,Occupation,Education_Level,Crime_Motive,Reference_Source
2022-09,Defence,VEHICLE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Defence,VIOLATION OF COURT ORDER,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Defence,VIOLATION OF RESTRAINING ORDER,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Defence,VIOLATION OF TEMPORARY RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,ATTEMPTED ROBBERY,2,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Gulistan-e-Johar,BATTERY - SIMPLE ASSAULT,56,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,BATTERY POLICE (SIMPLE),3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,BIKE - STOLEN,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,BOMB SCARE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,BRANDISH WEAPON,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"BUNCO, GRAND THEFT",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,BURGLARY,42,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,BURGLARY FROM VEHICLE,48,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"BURGLARY, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,CRIMINAL THREATS - NO WEAPON DISPLAYED,14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,DISCHARGE FIREARMS/SHOTS FIRED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,DISTURBING THE PEACE,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,DOCUMENT FORGERY / STOLEN FELONY,4,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-09,Gulistan-e-Johar,DRUNK ROLL,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,FALSE IMPRISONMENT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,FALSE POLICE REPORT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,INTIMATE PARTNER - AGGRAVATED ASSAULT,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,INTIMATE PARTNER - SIMPLE ASSAULT,29,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,OTHER ASSAULT,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,OTHER MISCELLANEOUS CRIME,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,PICKPOCKET,10,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2022-09,Gulistan-e-Johar,ROBBERY,24,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Gulistan-e-Johar,SHOPLIFTING - PETTY THEFT ($950 & UNDER),17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),41,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),15,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,THEFT OF IDENTITY,57,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-09,Gulistan-e-Johar,THEFT PLAIN - PETTY ($950 & UNDER),43,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"THEFT, PERSON",5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,THROWING OBJECT AT MOVING VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,TRESPASSING,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,UNAUTHORIZED COMPUTER ACCESS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",37,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,VANDALISM - MISDEAMEANOR ($399 OR UNDER),15,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,VEHICLE - ATTEMPT STOLEN,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,VIOLATION OF COURT ORDER,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulistan-e-Johar,VIOLATION OF RESTRAINING ORDER,11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,ATTEMPTED ROBBERY,5,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Gulshan-e-Iqbal,BATTERY - SIMPLE ASSAULT,94,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,BIKE - STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,BRANDISH WEAPON,20,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"BUNCO, GRAND THEFT",10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,BURGLARY,47,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,BURGLARY FROM VEHICLE,66,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"BURGLARY, ATTEMPTED",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,DISTURBING THE PEACE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-09,Gulshan-e-Iqbal,EXTORTION,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,INDECENT EXPOSURE,2,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2022-09,Gulshan-e-Iqbal,INTIMATE PARTNER - AGGRAVATED ASSAULT,11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,INTIMATE PARTNER - SIMPLE ASSAULT,61,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,KIDNAPPING - GRAND ATTEMPT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,ORAL COPULATION,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,OTHER ASSAULT,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,OTHER MISCELLANEOUS CRIME,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,PICKPOCKET,3,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2022-09,Gulshan-e-Iqbal,PURSE SNATCHING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,RESISTING ARREST,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,ROBBERY,26,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Gulshan-e-Iqbal,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),60,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,THEFT OF IDENTITY,49,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-09,Gulshan-e-Iqbal,THEFT PLAIN - PETTY ($950 & UNDER),52,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"THEFT, PERSON",5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",18,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,THROWING OBJECT AT MOVING VEHICLE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,TRESPASSING,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,UNAUTHORIZED COMPUTER ACCESS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,VANDALISM - MISDEAMEANOR ($399 OR UNDER),12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,VEHICLE - ATTEMPT STOLEN,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,VIOLATION OF COURT ORDER,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,VIOLATION OF RESTRAINING ORDER,14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Gulshan-e-Iqbal,VIOLATION OF TEMPORARY RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",69,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,ATTEMPTED ROBBERY,5,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Korangi,BATTERY - SIMPLE ASSAULT,76,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,BATTERY ON A FIREFIGHTER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,BIKE - STOLEN,35,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,BRANDISH WEAPON,24,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"BUNCO, ATTEMPT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"BUNCO, GRAND THEFT",10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,BURGLARY,47,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,BURGLARY FROM VEHICLE,30,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"BURGLARY FROM VEHICLE, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"BURGLARY, ATTEMPTED",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"CREDIT CARDS, FRAUD USE ($950 & UNDER",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,CRIMINAL HOMICIDE,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,CRIMINAL THREATS - NO WEAPON DISPLAYED,32,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,DISCHARGE FIREARMS/SHOTS FIRED,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,DISTURBING THE PEACE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-09,Korangi,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,EXTORTION,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,FAILURE TO YIELD,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,INDECENT EXPOSURE,1,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2022-09,Korangi,INTIMATE PARTNER - AGGRAVATED ASSAULT,19,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,INTIMATE PARTNER - SIMPLE ASSAULT,75,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,OTHER ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,OTHER MISCELLANEOUS CRIME,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,PICKPOCKET,1,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2022-09,Korangi,ROBBERY,28,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Korangi,SHOPLIFTING - PETTY THEFT ($950 & UNDER),13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,SHOTS FIRED AT INHABITED DWELLING,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,THEFT FROM MOTOR VEHICLE - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,THEFT OF IDENTITY,125,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-09,Korangi,THEFT PLAIN - PETTY ($950 & UNDER),65,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"THEFT, PERSON",15,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",39,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,TRESPASSING,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,UNAUTHORIZED COMPUTER ACCESS,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",58,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,VANDALISM - MISDEAMEANOR ($399 OR UNDER),30,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,VEHICLE - ATTEMPT STOLEN,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,VIOLATION OF COURT ORDER,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,VIOLATION OF RESTRAINING ORDER,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Korangi,VIOLATION OF TEMPORARY RESTRAINING ORDER,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",107,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,ATTEMPTED ROBBERY,11,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Landhi,BATTERY - SIMPLE ASSAULT,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,BIKE - STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,BRANDISH WEAPON,15,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"BUNCO, GRAND THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,BURGLARY,20,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,BURGLARY FROM VEHICLE,16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"BURGLARY FROM VEHICLE, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"BURGLARY, ATTEMPTED",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"CREDIT CARDS, FRAUD USE ($950 & UNDER",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,CRIMINAL HOMICIDE,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,EXTORTION,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,FALSE IMPRISONMENT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,INDECENT EXPOSURE,1,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2022-09,Landhi,INTIMATE PARTNER - AGGRAVATED ASSAULT,25,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,INTIMATE PARTNER - SIMPLE ASSAULT,66,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,KIDNAPPING - GRAND ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,OTHER ASSAULT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,OTHER MISCELLANEOUS CRIME,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,ROBBERY,43,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Landhi,SHOTS FIRED AT INHABITED DWELLING,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,THEFT OF IDENTITY,107,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-09,Landhi,THEFT PLAIN - PETTY ($950 & UNDER),22,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"THEFT, PERSON",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,THROWING OBJECT AT MOVING VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,TRESPASSING,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",40,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,VANDALISM - MISDEAMEANOR ($399 OR UNDER),25,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,VEHICLE - ATTEMPT STOLEN,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,VIOLATION OF COURT ORDER,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Landhi,VIOLATION OF RESTRAINING ORDER,12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,ATTEMPTED ROBBERY,3,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-09,Liaquatabad,BATTERY - SIMPLE ASSAULT,58,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,BATTERY ON A FIREFIGHTER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,BIKE - STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,BRANDISH WEAPON,11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,BRIBERY,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,"BUNCO, GRAND THEFT",12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,BURGLARY,30,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,BURGLARY FROM VEHICLE,58,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,CRIMINAL HOMICIDE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,CRIMINAL THREATS - NO WEAPON DISPLAYED,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,DISCHARGE FIREARMS/SHOTS FIRED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,DISTURBING THE PEACE,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-09,Liaquatabad,EXTORTION,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-09,Liaquatabad,INDECENT EXPOSURE,2,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2022-09,Liaquatabad,INTIMATE PARTNER - AGGRAVATED ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
