X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
398764,134508,19194028,2019/10/30 02:13:35+00,2019/10/30 00:57:01+00,2019/10/30 00:58:00+00,200 - 299 BLOCK OF K STREET SW,ASSAULT W/DANGEROUS WEAPON,GUN,EVENING,6,6D,1,105,Cluster 9,010500 3,010500,Precinct 128,SOUTHWEST,398764,134508,38.8784033389,-77.0142445339,940101182,
400790,136927,19195321,2019/11/01 05:45:27+00,2019/10/31 23:33:58+00,2019/11/01 00:02:56+00,1100 - 1199 BLOCK OF H STREET NE,THEFT/OTHER,OTHERS,MIDNIGHT,6,6A,1,104,Cluster 25,008410 1,008410,Precinct 82,,400790,136927,38.900195113,-76.9908927027,940101183,
394824,137485,19195361,2019/11/01 02:21:18+00,2019/10/31 23:56:21+00,2019/11/01 01:07:47+00,3000 - 3049 BLOCK OF M STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,GEORGETOWN,394824,137485,38.9052068897,-77.0596742862,940101184,
398141,141149,19195986,2019/11/02 04:46:40+00,2019/11/01 21:31:51+00,2019/11/02 03:10:57+00,3800  - 3899 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,4,4C,4,407,Cluster 18,002400 1,002400,Precinct 45,,398141,141149,38.938226657,-77.0214424012,940101185,
399078,136928,19007833,2019/01/14 18:28:46+00,2019/01/14 17:18:18+00,,1 - 99 BLOCK OF H STREET NW,THEFT/OTHER,OTHERS,DAY,6,6E,1,102,Cluster 8,004702 1,004702,Precinct 1,NOMA,399078,136928,38.9002039928,-77.0106290242,940101256,
393627,138513,19008054,2019/01/15 01:40:57+00,2019/01/14 15:45:26+00,2019/01/14 23:00:26+00,3700 - 3799 BLOCK OF S STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000300 3,000300,Precinct 6,,393627,138513,38.914459599,-77.0734840762,940101257,
401492,133069,19008102,2019/01/15 04:28:22+00,2019/01/15 03:08:33+00,,1500 - 1599 BLOCK OF U STREET SE,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,,401492,133069,38.8654398506,-76.9828082652,940101258,
400637,136696,19008210,2019/01/15 19:13:21+00,2019/01/15 03:45:53+00,2019/01/15 12:05:43+00,600 - 699 BLOCK OF 10TH STREET NE,THEFT F/AUTO,OTHERS,DAY,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,,400637,136696,38.8981143061,-76.9926567353,940101259,
400246,139229,19008336,2019/01/15 18:01:59+00,2019/01/15 16:00:48+00,2019/01/15 17:00:20+00,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5E,5,502,Cluster 21,009204 2,009204,Precinct 74,,400246,139229,38.920932635,-76.9971632321,940101260,
397226,136542,19008462,2019/01/15 21:48:04+00,2019/01/14 22:26:02+00,2019/01/15 21:48:19+00,500 - 599 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,209,Cluster 8,005802 2,005802,Precinct 129,DOWNTOWN,397226,136542,38.8967228722,-77.0319777385,940101261,
401147,134664,19008539,2019/01/15 23:32:39+00,2019/01/13 19:00:08+00,2019/01/13 19:03:55+00,1350 - 1399 BLOCK OF POTOMAC AVENUE SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,106,Cluster 26,007100 3,007100,Precinct 91,CAPITOL HILL,401147,134664,38.8798087686,-76.9867809044,940101262,
398010,136809,19008683,2019/01/16 04:33:04+00,2019/01/16 00:30:20+00,2019/01/16 03:40:25+00,700 - 799 BLOCK OF 8TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,398010,136809,38.8991302291,-77.0229408243,940101263,
398098,136539,19008961,2019/01/16 20:01:41+00,2019/01/16 17:30:30+00,2019/01/16 17:55:34+00,500 - 599 BLOCK OF 7TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,DOWNTOWN,398098,136539,38.8966981663,-77.0219256081,940101264,
396839,140563,19009487,2019/01/17 17:12:51+00,2019/01/12 21:00:19+00,2019/01/16 22:30:42+00,3342 - 3399 BLOCK OF 16TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1A,4,408,Cluster 2,002802 1,002802,Precinct 41,,396839,140563,38.9329440743,-77.0364574555,940101265,
399878,137742,19009660,2019/01/18 00:02:05+00,2019/01/16 19:00:19+00,2019/01/16 21:00:25+00,300 - 385 BLOCK OF FLORIDA AVENUE NE,THEFT/OTHER,OTHERS,EVENING,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,399878,137742,38.9075372666,-77.0014065881,940101266,
406429,136659,19010015,2019/01/18 15:01:40+00,2019/01/18 14:09:00+00,,600 - 699 BLOCK OF DIVISION AVENUE NE,THEFT/OTHER,OTHERS,DAY,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,,406429,136659,38.8977577185,-76.9258875697,940101267,
404228,136873,19010884,2019/01/20 04:21:23+00,2019/01/19 21:23:39+00,2019/01/20 01:20:13+00,3700 - 3799 BLOCK OF FRANKLIN D ROOSEVELT PLACE NE,BURGLARY,OTHERS,MIDNIGHT,7,7D,6,601,Cluster 30,009602 3,009602,Precinct 100,,404228,136873,38.8996988488,-76.9512590041,940101268,
399081,139388,19011229,2019/01/20 16:53:33+00,2019/01/19 19:00:05+00,2019/01/20 16:00:49+00,1 - 99 BLOCK OF CHANNING STREET NW,THEFT F/AUTO,OTHERS,DAY,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,,399081,139388,38.9223645123,-77.0105977318,940101269,
399078,136928,19011387,2019/01/20 22:35:11+00,2019/01/20 21:16:44+00,2019/01/20 23:28:46+00,1 - 99 BLOCK OF H STREET NW,THEFT/OTHER,OTHERS,EVENING,6,6E,1,102,Cluster 8,004702 1,004702,Precinct 1,NOMA,399078,136928,38.9002039928,-77.0106290242,940101270,
396031,137917,19011448,2019/01/21 01:45:26+00,2019/01/20 22:00:40+00,2019/01/21 00:41:01+00,1400 - 1499 BLOCK OF HOPKINS STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,2,208,Cluster 6,005502 3,005502,Precinct 14,,396031,137917,38.9091047739,-77.04576124,940101271,
399489,137576,19011898,2019/01/21 22:56:39+00,2019/01/21 21:59:18+00,2019/01/21 22:03:27+00,1200 - 1229 BLOCK OF 1ST STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,5,501,Cluster 25,010601 1,010601,Precinct 144,NOMA,399489,137576,38.9060417408,-77.0058914055,940101272,
400930,136654,19012178,2019/01/22 15:01:04+00,2019/01/21 23:30:55+00,2019/01/22 14:20:43+00,1200 - 1299 BLOCK OF MARYLAND AVENUE NE,THEFT F/AUTO,OTHERS,DAY,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,,400930,136654,38.8977356937,-76.9892791209,940101273,
402357,139881,19012481,2019/01/23 01:15:41+00,2019/01/22 22:20:50+00,2019/01/22 23:48:21+00,2831 - 2899 BLOCK OF MILLS AVENUE NE,BURGLARY,OTHERS,EVENING,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 71,,402357,139881,38.9268029324,-76.9728178358,940101274,
402965,132500,19013120,2019/01/24 00:48:56+00,2019/01/23 22:08:11+00,2019/01/23 22:42:48+00,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,THEFT/OTHER,OTHERS,EVENING,7,7B,6,606,Cluster 35,007603 2,007603,Precinct 113,,402965,132500,38.8603103295,-76.9658379147,940101275,
405952,134938,19014118,2019/01/25 11:50:38+00,2019/01/25 09:25:30+00,,5000 - 5099 BLOCK OF KIMI GRAY COURT SE,THEFT F/AUTO,OTHERS,MIDNIGHT,7,7E,6,604,Cluster 33,009904 3,009904,Precinct 104,,405952,134938,38.8822576696,-76.9314012516,940101276,
402521,139240,19014142,2019/01/25 12:52:49+00,2019/01/25 12:12:31+00,,2200 - 2299 BLOCK OF 25TH PLACE NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,,402521,139240,38.921028145,-76.9709288557,940101277,
398130,143404,19014444,2019/01/25 23:12:15+00,2019/01/25 13:54:09+00,2019/01/25 14:14:33+00,521  - 699 BLOCK OF MADISON STREET NW,BURGLARY,OTHERS,EVENING,4,4B,4,403,Cluster 18,002101 1,002101,Precinct 58,,398130,143404,38.958540298,-77.0215754266,940101278,
403811,135594,19015293,2019/01/27 07:36:41+00,2019/01/27 04:48:45+00,,100 - 199 BLOCK OF 35TH STREET SE,ROBBERY,GUN,MIDNIGHT,7,7F,6,603,Cluster 32,007708 1,007708,Precinct 132,,403811,135594,38.888179054,-76.9560733345,940101279,
397904,140846,19015578,2019/01/28 05:13:40+00,2019/01/27 20:29:53+00,2019/01/27 23:13:27+00,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1A,4,409,Cluster 2,003100 2,003100,Precinct 43,,397904,140846,38.9354966096,-77.0241751222,940101280,
397529,139979,19112345,2019/06/28 02:17:27+00,2019/06/27 23:49:39+00,2019/06/28 00:14:21+00,1100 - 1299 BLOCK OF COLUMBIA ROAD NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,003000 2,003000,Precinct 39,,397529,139979,38.9276854339,-77.0284972249,940101300,
398822,133854,19112457,2019/06/28 04:19:40+00,2019/06/27 23:45:26+00,2019/06/28 04:19:56+00,1400 - 1499 BLOCK OF CANAL STREET SW,ROBBERY,GUN,MIDNIGHT,6,6D,1,105,Cluster 9,006400 2,006400,Precinct 127,,398822,133854,38.8725119268,-77.0135749802,940101301,
396294,140699,19112738,2019/06/28 17:31:26+00,2019/06/28 15:34:24+00,2019/06/28 17:31:32+00,1800 - 1899 BLOCK OF NEWTON STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1D,3,302,Cluster 2,002704 1,002704,Precinct 40,,396294,140699,38.9341670736,-77.0427439573,940101302,
399213,137056,19112846,2019/06/28 21:39:38+00,2019/06/28 18:30:31+00,2019/06/28 19:30:10+00,800 - 999 BLOCK OF NORTH CAPITOL STREET,THEFT F/AUTO,OTHERS,EVENING,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,NOMA,399213,137056,38.9013571938,-77.0090728604,940101303,
400846,134967,19113603,2019/06/30 01:41:52+00,2019/06/29 20:31:14+00,2019/06/29 20:34:39+00,500 - 503 BLOCK OF 12TH STREET SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,106,Cluster 26,006900 1,006900,Precinct 91,,400846,134967,38.8825386514,-76.9902495356,940101304,
399360,133726,19114147,2019/06/30 20:17:45+00,2019/06/30 02:50:48+00,2019/06/30 02:56:56+00,1 - 99 BLOCK OF POTOMAC AVENUE SE,THEFT/OTHER,OTHERS,EVENING,8,6D,1,106,Cluster 27,007201 4,007201,Precinct 131,CAPITOL RIVERFRONT,399360,133726,38.8713594074,-77.0073750824,940101305,
406335,135376,19114565,2019/07/01 17:09:26+00,2019/06/30 23:30:40+00,2019/07/01 14:30:46+00,5100 - 5299 BLOCK OF B STREET SE,THEFT F/AUTO,OTHERS,DAY,7,7E,6,604,Cluster 33,009905 1,009905,Precinct 104,,406335,135376,38.8862006642,-76.9269830153,940101306,
396230,137427,19114674,2019/07/01 22:37:45+00,2019/07/01 19:30:42+00,2019/07/01 19:56:01+00,1100 - 1199 BLOCK OF 19TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396230,137427,38.9046915604,-77.0434641472,940101307,
404459,136336,19115261,2019/07/02 16:54:21+00,2019/07/02 15:53:38+00,,3900 - 3919 BLOCK OF BENNING ROAD NE,THEFT/OTHER,OTHERS,DAY,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,,404459,136336,38.8948602173,-76.9485994889,940101308,
396074,139136,19115618,2019/07/03 00:47:46+00,2019/07/02 22:35:30+00,2019/07/02 22:40:50+00,2300 - 2399 BLOCK OF 19TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1C,3,303,Cluster 1,004001 3,004001,Precinct 25,,396074,139136,38.9200861256,-77.0452724346,940101309,
406683,137294,19115895,2019/07/03 15:22:56+00,2019/07/03 14:55:42+00,2019/07/03 14:56:17+00,934 - 1099 BLOCK OF EASTERN AVENUE NE,THEFT/OTHER,OTHERS,DAY,7,7C,6,608,Cluster 31,007807 2,007807,Precinct 95,,406683,137294,38.9034761291,-76.9229533236,940101310,
399950,129371,19116873,2019/07/04 23:11:01+00,2019/07/04 21:45:13+00,,3900 - 3945 BLOCK OF 4TH STREET SE,BURGLARY,OTHERS,EVENING,8,8C,7,708,Cluster 39,009801 1,009801,Precinct 121,,399950,129371,38.8321279134,-77.0005758617,940101311,
401135,134507,19117253,2019/07/05 13:10:37+00,2019/07/03 13:16:47+00,2019/07/03 16:50:48+00,1300 - 1399 BLOCK OF K STREET SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,106,Cluster 26,007100 3,007100,Precinct 91,,401135,134507,38.8783944667,-76.9869194629,940101312,
397242,140903,19218199,2019/12/07 20:19:29+00,2019/12/07 18:35:41+00,,1300 - 1399 BLOCK OF PERRY PLACE NW,THEFT/OTHER,OTHERS,EVENING,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 41,,397242,140903,38.9360082539,-77.031810814,940101313,
402913,133950,19218211,2019/12/07 23:34:54+00,2019/12/07 14:00:57+00,2019/12/07 17:00:59+00,1320 - 1399 BLOCK OF 29TH STREET SE,THEFT/OTHER,OTHERS,EVENING,7,7B,6,605,Cluster 34,007709 2,007709,Precinct 111,,402913,133950,38.8733726975,-76.9664309039,940101314,
402151,136849,19219056,2019/12/09 02:05:43+00,2019/12/08 01:35:33+00,2019/12/09 01:09:34+00,1900 - 2099 BLOCK OF BENNETT PLACE NE,THEFT/OTHER,OTHERS,EVENING,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,,402151,136849,38.8994901843,-76.9752030341,940101315,
403908,135661,19219059,2019/12/09 02:22:38+00,2019/12/09 00:43:50+00,2019/12/09 01:51:45+00,3500 - 3599 BLOCK OF A STREET SE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7F,6,603,Cluster 32,007708 1,007708,Precinct 132,,403908,135661,38.8887821893,-76.9549549042,940101316,
397396,134955,19219324,2019/12/09 16:03:39+00,2019/12/08 02:00:37+00,2019/12/08 04:00:05+00,1140 - 1299 BLOCK OF MAINE AVENUE SW,THEFT/OTHER,OTHERS,DAY,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,,397396,134955,38.8824271017,-77.0300120214,940101317,
397920,136943,19219337,2019/12/09 16:20:06+00,2019/12/07 23:00:35+00,2019/12/07 23:30:24+00,800 - 899 BLOCK OF 9TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397920,136943,38.9003371408,-77.0239787547,940101318,
394895,140924,19219382,2019/12/09 19:37:44+00,2019/12/09 17:05:59+00,2019/12/09 17:43:52+00,3500 - 3599 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,,394895,140924,38.936186926,-77.0588812982,940101319,
397694,146283,19219500,2019/12/09 21:47:30+00,2019/12/09 20:34:52+00,2019/12/09 20:40:36+00,7816  - 7899 BLOCK OF GEORGIA AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,,397694,146283,38.9844739719,-77.0266155312,940101320,
400383,135101,19219518,2019/12/09 22:02:30+00,2019/12/09 21:11:53+00,,700 - 799 BLOCK OF D STREET SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,CAPITOL HILL,400383,135101,38.8837460986,-76.995585708,940101321,
399468,141839,19220488,2019/12/11 12:39:31+00,2019/12/11 04:00:48+00,2019/12/11 12:15:58+00,80 - 99 BLOCK OF WEBSTER STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5A,4,405,Cluster 19,009510 2,009510,Precinct 44,,399468,141839,38.9444441823,-77.0061368221,940101322,
399742,143428,19220847,2019/12/11 23:31:12+00,2019/12/10 03:30:30+00,2019/12/10 04:00:40+00,5680  - 5699 BLOCK OF 3RD STREET NE,THEFT F/AUTO,OTHERS,EVENING,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,,399742,143428,38.958758449,-77.0029767257,940101323,
401043,130465,19221159,2019/12/12 14:41:29+00,2019/12/12 13:34:00+00,2019/12/12 14:41:40+00,1300 - 1319 BLOCK OF CONGRESS STREET SE,ASSAULT W/DANGEROUS WEAPON,GUN,DAY,8,8E,7,705,Cluster 38,007304 3,007304,Precinct 120,,401043,130465,38.8419825458,-76.987985866,940101324,
398273,136543,19222423,2019/12/14 07:46:25+00,2019/12/14 06:58:06+00,2019/12/14 07:46:33+00,500 - 599 BLOCK OF 6TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 143,DOWNTOWN,398273,136543,38.896734561,-77.0199082779,940101325,
396738,140714,19222531,2019/12/14 14:25:10+00,2019/12/12 18:16:57+00,2019/12/12 18:18:48+00,3400 - 3430 BLOCK OF BROWN STREET NW,THEFT/OTHER,OTHERS,DAY,1,1D,3,302,Cluster 2,002703 1,002703,Precinct 40,,396738,140714,38.9343039587,-77.0376230586,940101326,
397832,138854,19224100,2019/12/17 10:38:33+00,2019/12/17 03:20:28+00,2019/12/17 04:50:10+00,2000 - 2099 BLOCK OF VERMONT AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 137,,397832,138854,38.9175518727,-77.0249992735,940101327,
399831,128349,19224266,2019/12/17 16:59:05+00,2019/12/17 14:35:52+00,2019/12/17 16:30:54+00,4600 - 4699 BLOCK OF LIVINGSTON ROAD SE,THEFT/OTHER,OTHERS,DAY,8,8D,7,708,Cluster 39,009811 1,009811,Precinct 125,,399831,128349,38.8229212441,-77.0019461617,940101328,
397492,143263,19224430,2019/12/17 20:27:36+00,2019/12/17 19:20:55+00,2019/12/17 19:22:46+00,1200  - 1299 BLOCK OF LONGFELLOW STREET NW,ROBBERY,GUN,EVENING,4,4C,4,403,Cluster 18,002002 2,002002,Precinct 54,,397492,143263,38.9572685433,-77.0289359385,940101329,
398098,136539,19224702,2019/12/18 03:22:36+00,2019/12/17 22:30:03+00,2019/12/18 00:30:21+00,500 - 599 BLOCK OF 7TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,DOWNTOWN,398098,136539,38.8966981663,-77.0219256081,940101330,
402810,131849,19224762,2019/12/18 04:55:59+00,2019/12/18 03:00:18+00,2019/12/18 03:10:05+00,2701 - 2899 BLOCK OF HARTFORD STREET SE,ROBBERY,GUN,MIDNIGHT,8,8B,7,702,Cluster 36,007502 3,007502,Precinct 115,,402810,131849,38.8544463542,-76.9676264508,940101331,
400914,132646,19225303,2019/12/19 04:01:37+00,2019/12/19 00:43:20+00,2019/12/19 01:00:46+00,1300 - 1387 BLOCK OF MORRIS ROAD SE,ROBBERY,KNIFE,MIDNIGHT,8,8A,7,701,Cluster 28,007503 2,007503,Precinct 114,,400914,132646,38.8616300815,-76.9894688962,940101332,
397103,141112,19225488,2019/12/19 15:01:46+00,2019/12/19 12:32:55+00,2019/12/19 12:56:22+00,1400  - 1499 BLOCK OF QUINCY STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,,397103,141112,38.9378905406,-77.0334149243,940101333,
397162,140182,19225856,2019/12/20 00:22:20+00,2019/12/19 23:20:56+00,2019/12/20 00:22:28+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162,140182,38.9295130123,-77.0327305535,940101334,
397685,142084,19225922,2019/12/20 01:50:34+00,2019/12/11 23:00:17+00,2019/12/11 23:30:26+00,4600  - 4699 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,EVENING,4,4C,4,404,Cluster 18,002002 1,002002,Precinct 48,,397685,142084,38.9466483222,-77.0267052304,940101335,
397609,138792,19226027,2019/12/20 05:32:47+00,2019/12/20 05:05:10+00,2019/12/20 05:33:00+00,1100 - 1199 BLOCK OF U STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,,397609,138792,38.9169927779,-77.0275704771,940101336,
394553,137415,19226201,2019/12/20 18:47:22+00,2019/12/20 06:29:11+00,2019/12/20 06:49:05+00,1048 - 1099 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,GEORGETOWN,394553,137415,38.9045746677,-77.0627980986,940101337,
401257,136259,19221606,2019/12/13 03:36:51+00,2019/12/13 01:28:39+00,2019/12/13 02:23:35+00,300 - 399 BLOCK OF 14TH STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6A,1,108,Cluster 25,008001 3,008001,Precinct 81,,401257,136259,38.8941769828,-76.9855102443,940101346,
401978,140078,19221804,2019/12/13 13:24:56+00,2019/12/13 12:25:56+00,2019/12/13 13:09:34+00,1805 - 1999 BLOCK OF RHODE ISLAND AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,505,Cluster 22,011100 2,011100,Precinct 72,,401978,140078,38.9285785049,-76.9771880953,940101347,
401182,138011,19221998,2019/12/13 19:30:43+00,2019/12/13 18:38:38+00,2019/12/13 19:11:13+00,1700 - 1799 BLOCK OF WEST VIRGINIA AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,,401182,138011,38.9099597248,-76.9863717732,940101348,
402166,140745,19222059,2019/12/13 21:35:24+00,2019/12/12 19:37:21+00,2019/12/13 21:35:51+00,3600 - 3699 BLOCK OF SOUTH DAKOTA AVENUE NE,BURGLARY,OTHERS,EVENING,5,5B,5,503,Cluster 22,009400 2,009400,Precinct 69,,402166,140745,38.9345866015,-76.9750178214,940101349,
397823,141376,19222274,2019/12/14 04:29:30+00,2019/12/14 02:02:28+00,2019/12/14 02:28:40+00,4000  - 4099 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,,397823,141376,38.940270809,-77.0251110522,940101350,
404340.060000002,137226.219999999,19222834,2019/12/15 03:21:43+00,2019/12/15 00:45:23+00,2019/12/15 01:23:49+00,3501 - 3752 BLOCK OF HAYES STREET NE,THEFT F/AUTO,OTHERS,EVENING,7,7D,6,601,Cluster 30,009602 3,009602,Precinct 100,,404340.06,137226.22,38.9028802338,-76.9499649287,940101351,
397961,139579,19223071,2019/12/15 09:48:50+00,2019/12/15 08:54:31+00,,700 - 898 BLOCK OF EUCLID STREET NW,ROBBERY,GUN,MIDNIGHT,1,1B,3,304,Cluster 2,003500 1,003500,Precinct 37,,397961,139579,38.9240832164,-77.023513924,940101352,
397115,137709,19223926,2019/12/17 00:05:36+00,2019/12/15 22:30:54+00,2019/12/16 13:30:10+00,1400 - 1499 BLOCK OF N STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2F,2,208,Cluster 7,005203 1,005203,Precinct 17,,397115,137709,38.9072352649,-77.0332622108,940101353,
397760,139804,19224431,2019/12/17 20:10:40+00,2019/12/17 19:48:50+00,2019/12/17 20:10:52+00,2800 - 2817 BLOCK OF SHERMAN AVENUE NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,304,Cluster 2,003500 1,003500,Precinct 37,,397760,139804,38.9261095983,-77.0258326075,940101354,
394514,137708,19224597,2019/12/18 01:39:32+00,2019/12/17 22:29:45+00,2019/12/17 22:36:02+00,1300 - 1335 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,GEORGETOWN,394514,137708,38.9072138708,-77.0632500673,940101355,
397281,140197,19225218,2019/12/19 01:10:12+00,2019/12/18 22:54:04+00,2019/12/18 23:41:55+00,1300 - 1399 BLOCK OF KENYON STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,,397281,140197,38.9296485132,-77.0313581902,940101356,
405836,136773,19225404,2019/12/19 06:15:07+00,2019/12/19 03:00:48+00,2019/12/19 03:30:53+00,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,THEFT/OTHER,OTHERS,MIDNIGHT,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 98,,405836,136773,38.8987888082,-76.9327226028,940101357,
401905,133555,19225501,2019/12/19 19:52:53+00,2019/12/19 12:24:04+00,2019/12/19 13:49:33+00,1800 - 1899 BLOCK OF MINNESOTA AVENUE SE,MOTOR VEHICLE THEFT,OTHERS,DAY,8,8A,6,607,Cluster 34,007601 3,007601,Precinct 140,,401905,133555,38.8698171397,-76.9780480806,940101358,
396591,147037,19225708,2019/12/19 20:25:33+00,2019/12/19 19:34:09+00,,1900  - 1999 BLOCK OF SPRUCE DRIVE NW,THEFT F/AUTO,OTHERS,EVENING,4,4A,4,401,Cluster 16,001600 4,001600,Precinct 62,,396591,147037,38.9912625689,-77.0393499537,940101359,
396559,137255,19225801,2019/12/20 00:25:50+00,2019/12/19 21:20:44+00,2019/12/19 22:52:42+00,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396559,137255,38.9031434735,-77.0396702609,940101360,
401104,130427,19225803,2019/12/20 02:44:30+00,2019/12/19 22:10:33+00,2019/12/19 22:43:34+00,3400 - 3499 BLOCK OF 13TH PLACE SE,THEFT/OTHER,OTHERS,EVENING,8,8E,7,705,Cluster 38,007304 4,007304,Precinct 120,,401104,130427,38.8416401504,-76.9872832787,940101361,
397320,138058,19226308,2019/12/20 19:19:54+00,2019/12/20 18:39:23+00,2019/12/20 19:20:08+00,1500 - 1599 BLOCK OF KINGMAN PLACE NW,THEFT F/AUTO,OTHERS,DAY,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,,397320,138058,38.9103798257,-77.0309000536,940101362,
396422,141731,19226392,2019/12/21 01:59:42+00,2019/12/20 19:57:23+00,2019/12/20 21:10:04+00,4300  - 4399 BLOCK OF 18TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,EVENING,4,4A,4,404,Cluster 18,002600 2,002600,Precinct 48,,396422,141731,38.9434641624,-77.0412730231,940101363,
