city,datetime,latitude,longitude,crime_category,hour,month,weekday
DC,2020-03-16 19:04:52,38.9320450653,-76.9699440271,violent,19,3,0
DC,2020-03-17 05:55:00,38.8682392716,-76.9715726047,violent,5,3,1
DC,2020-03-17 19:55:16,38.9025105847,-76.9973138365,property,19,3,1
DC,2020-03-19 01:30:43,38.8594730617,-76.9676472142,property,1,3,3
DC,2020-03-19 01:36:26,38.98327589,-77.026568917,property,1,3,3
DC,2020-03-19 22:19:44,38.9305187964,-77.1110640406,property,22,3,3
DC,2020-03-20 04:20:44,38.8669446926,-76.986091916,violent,4,3,4
DC,2020-03-23 07:57:23,38.9072307509,-77.007494085,violent,7,3,0
DC,2020-03-23 20:48:39,38.9016066211,-77.0533190958,property,20,3,0
DC,2020-03-25 16:24:28,38.9218331512,-77.009052402,property,16,3,2
DC,2020-03-26 04:33:23,38.871131354,-76.9731962703,property,4,3,3
DC,2020-03-27 17:07:02,38.8936224672,-76.9122898088,violent,17,3,4
DC,2020-03-29 13:51:39,38.8958079164,-76.9198376476,property,13,3,6
DC,2020-03-30 01:49:40,38.9126049129,-77.0307972456,property,1,3,0
DC,2020-03-30 03:56:06,38.8332089036,-76.9975122396,property,3,3,0
DC,2020-03-30 18:52:56,38.9522355808,-77.0146861437,property,18,3,0
DC,2020-03-31 16:22:47,38.9827426504,-77.0334128757,property,16,3,1
DC,2020-04-01 01:02:36,38.8978234154,-76.9741776356,property,1,4,2
DC,2020-04-01 13:33:04,38.9103818559,-77.0219182847,property,13,4,2
DC,2020-04-04 18:26:05,38.9169958853,-77.0058231248,property,18,4,5
DC,2020-04-05 01:00:12,38.9257520469,-77.0041516482,violent,1,4,6
DC,2020-04-05 13:13:56,38.9844739719,-77.0266155312,property,13,4,6
DC,2020-04-05 20:13:10,38.9098434028,-76.9986048962,property,20,4,6
DC,2020-04-05 23:26:11,38.9389734617,-76.9741858005,property,23,4,6
DC,2020-04-08 13:09:47,38.9413882051,-77.0233350734,property,13,4,2
DC,2020-04-09 19:15:30,38.9719073941,-77.0270724308,property,19,4,3
DC,2020-04-10 22:11:19,38.8941777729,-76.9949625909,property,22,4,4
DC,2020-04-11 04:20:40,38.9407141267,-76.9864466378,property,4,4,5
DC,2020-04-12 17:00:55,38.9295130123,-77.0327305535,property,17,4,6
DC,2020-04-13 02:27:22,38.9181033489,-77.0128456669,property,2,4,0
DC,2020-04-16 17:29:16,38.8938647329,-76.959954501,property,17,4,3
DC,2020-04-16 22:09:00,38.8833207415,-76.9781361301,property,22,4,3
DC,2020-04-17 02:57:58,38.9039670503,-76.9472094663,property,2,4,4
DC,2020-04-17 19:45:01,38.9288680458,-76.9850880119,property,19,4,4
DC,2020-04-18 15:48:08,38.9173104173,-77.0145405797,property,15,4,5
DC,2020-04-19 06:55:12,38.9084741421,-76.9995618766,property,6,4,6
DC,2020-04-20 14:13:18,38.9290290073,-76.9776377337,property,14,4,0
DC,2020-01-01 10:59:22,38.8758683173,-76.9674669165,property,10,1,2
DC,2020-01-01 23:47:55,38.9051786519,-77.0620031271,property,23,1,2
DC,2020-01-03 18:19:11,38.9267305808,-77.0283815182,property,18,1,4
DC,2020-01-04 23:17:15,38.8603103295,-76.9658379147,property,23,1,5
DC,2020-01-04 22:07:10,38.9001947352,-76.9869154654,property,22,1,5
DC,2020-01-06 01:31:39,38.8851334424,-76.9973260165,property,1,1,0
DC,2020-01-06 17:24:16,38.9051505514,-77.0639976245,property,17,1,0
DC,2020-01-07 03:20:43,38.8828350895,-76.982942379,violent,3,1,1
DC,2020-01-08 15:08:11,38.8689113338,-76.9594845298,property,15,1,2
DC,2020-01-08 20:04:57,38.9458386327,-76.9784053463,property,20,1,2
DC,2020-01-09 05:19:39,38.8848853659,-76.9430397362,violent,5,1,3
DC,2020-01-09 13:07:11,38.9692772885,-77.0257444006,property,13,1,3
DC,2020-01-21 13:26:36,38.9196589159,-77.0710447823,property,13,1,1
DC,2020-01-21 18:16:43,38.8983091573,-77.0288543832,property,18,1,1
DC,2020-01-23 14:21:38,38.941347211,-77.0412833324,property,14,1,3
DC,2020-01-24 00:06:02,38.9853726205,-77.0348799439,property,0,1,4
DC,2020-01-24 04:52:41,38.9030080953,-77.0611365892,property,4,1,4
DC,2020-01-24 16:16:36,38.974837325,-77.0143330525,property,16,1,4
DC,2020-01-26 05:59:07,38.9045746677,-77.0627980986,property,5,1,6
DC,2020-01-26 09:38:38,38.921028145,-76.9709288557,property,9,1,6
DC,2020-01-26 10:57:20,38.9019274199,-77.039450543,property,10,1,6
DC,2020-01-27 18:30:27,38.9383089959,-76.9871852958,property,18,1,0
DC,2020-01-27 21:24:44,38.8986072862,-76.974834446,property,21,1,0
DC,2020-01-28 05:01:55,38.8842685192,-77.0059011334,property,5,1,1
DC,2020-01-27 05:00:00,38.8424057778,-76.9864768199,violent,5,1,0
DC,2020-01-28 09:57:48,38.9175518727,-77.0249992735,property,9,1,1
DC,2020-01-28 14:03:45,38.9275215283,-77.0868292765,property,14,1,1
DC,2020-01-29 14:03:57,38.8836314455,-76.9606287262,property,14,1,2
DC,2020-01-30 18:26:56,38.9502602274,-77.0284601044,property,18,1,3
DC,2020-01-31 00:31:08,38.9274787676,-77.09545564,property,0,1,4
DC,2020-01-31 01:43:55,38.8973458172,-77.0265138574,property,1,1,4
DC,2020-01-31 21:00:31,38.8967328794,-77.0280929197,property,21,1,4
DC,2020-02-01 16:07:02,38.8954453433,-76.9748009791,property,16,2,5
DC,2020-02-02 00:36:33,38.8465309715,-76.9815571869,property,0,2,6
DC,2020-01-29 18:12:20,38.9315214421,-76.9657922634,violent,18,1,2
DC,2020-01-29 22:12:22,38.9001947352,-76.9869154654,property,22,1,2
DC,2020-01-30 01:43:15,38.9052566974,-77.0494711234,violent,1,1,3
DC,2020-01-30 00:23:15,38.9344782368,-77.0261931863,property,0,1,3
DC,2020-01-31 02:30:24,38.9009218959,-77.0275527374,property,2,1,4
DC,2020-01-31 17:43:23,38.9210760304,-76.9865656861,property,17,1,4
DC,2020-02-01 08:59:52,38.8682423551,-77.0093797732,violent,8,2,5
DC,2020-02-01 19:10:56,38.828029062,-77.0005758287,violent,19,2,5
DC,2020-02-01 18:58:11,38.856950161,-76.965747353,property,18,2,5
DC,2020-02-03 16:39:01,38.8860328076,-77.0187411722,property,16,2,0
DC,2020-02-03 02:36:45,38.9316572473,-77.0317973395,property,2,2,0
DC,2020-02-04 03:34:54,38.9009218959,-77.0275527374,property,3,2,1
DC,2020-02-05 23:26:33,38.9598394774,-77.0003230604,property,23,2,2
DC,2020-02-06 17:39:41,38.9238622318,-77.0408811202,property,17,2,3
DC,2020-02-07 17:26:49,38.9040600421,-76.9984551342,property,17,2,4
DC,2020-02-07 20:19:43,38.9173449584,-77.0690706762,property,20,2,4
DC,2020-02-08 02:02:48,38.9251260859,-77.0322903142,violent,2,2,5
DC,2020-02-17 15:25:18,38.8713858644,-77.0136784782,property,15,2,0
DC,2020-02-17 18:35:03,38.9129953404,-76.984791543,property,18,2,0
DC,2020-02-17 21:56:50,38.9483473553,-77.0886427259,property,21,2,0
DC,2020-02-17 23:26:18,38.9599074542,-77.0852995778,property,23,2,0
DC,2020-02-18 21:39:18,38.9096364369,-77.0453234506,property,21,2,1
DC,2020-02-20 11:38:50,38.9099274291,-77.0436069637,property,11,2,3
DC,2020-03-01 20:32:36,38.9844739719,-77.0266155312,property,20,3,6
DC,2020-02-21 23:53:01,38.9191663316,-77.0128458583,property,23,2,4
DC,2020-02-21 11:52:11,38.9028259395,-76.9351743981,property,11,2,4
DC,2020-02-21 19:45:55,38.9019297101,-77.0319570157,property,19,2,4
DC,2020-02-22 21:56:37,38.9072367475,-77.0275667061,property,21,2,5
DC,2020-02-23 09:19:07,38.8646552224,-76.9775311565,property,9,2,6
DC,2020-02-23 19:19:54,38.9316572473,-77.0317973395,property,19,2,6
DC,2020-02-25 13:44:39,38.9140907972,-77.0326081712,property,13,2,1
DC,2020-02-25 18:46:04,38.8972016598,-76.9733824465,property,18,2,1
DC,2020-02-26 00:48:43,38.9022029472,-76.9820154637,property,0,2,2
DC,2020-02-26 15:23:29,38.8798087686,-76.9867809044,property,15,2,2
DC,2020-02-27 04:37:09,38.904523934,-77.0326153266,property,4,2,3
DC,2020-02-28 03:21:15,38.9280263058,-76.966093791,property,3,2,4
DC,2020-02-28 17:40:19,38.8989860818,-76.9769900539,property,17,2,4
DC,2020-02-29 03:28:24,38.864377696,-76.9900100454,property,3,2,5
DC,2020-02-28 22:52:52,38.9185201178,-76.9586145699,property,22,2,4
DC,2020-02-29 20:36:37,38.9316029364,-77.0327430462,property,20,2,5
DC,2020-03-01 04:09:46,38.949245201,-77.0803031975,property,4,3,6
DC,2020-03-01 07:04:07,38.9242529614,-77.0297182574,property,7,3,6
DC,2020-06-01 06:46:06,38.9093576286,-77.0441472433,violent,6,6,0
DC,2020-06-01 07:39:57,38.9340124027,-76.991119057,property,7,6,0
DC,2020-06-01 11:26:03,38.9081234503,-77.0637351132,property,11,6,0
DC,2020-06-01 13:29:02,38.9001947352,-76.9869154654,property,13,6,0
DC,2020-06-01 13:10:28,38.9006330854,-76.9702339414,property,13,6,0
DC,2020-06-03 05:32:23,38.900194976,-76.9892787513,property,5,6,2
DC,2020-06-04 18:48:42,38.8630086846,-76.9938932245,property,18,6,3
DC,2020-06-05 09:45:20,38.904156468,-77.0250061076,property,9,6,4
DC,2020-06-05 01:17:49,38.9199235403,-77.0797627975,property,1,6,4
DC,2020-06-06 22:25:37,38.8826825514,-76.9339825323,property,22,6,5
DC,2020-06-07 02:02:15,38.8783947074,-76.9892820268,property,2,6,6
DC,2020-06-07 06:59:49,38.9009047255,-77.0516354334,property,6,6,6
DC,2020-06-07 23:33:09,38.8663755988,-76.9484010714,violent,23,6,6
DC,2020-06-08 23:33:49,38.8682403003,-76.9761703064,property,23,6,0
DC,2020-06-09 03:24:46,38.8715173466,-76.967780037,violent,3,6,1
DC,2020-06-09 07:32:49,38.8764851528,-76.9921057901,violent,7,6,1
DC,2020-06-11 03:46:33,38.8741128729,-76.9720773214,property,3,6,3
DC,2020-06-10 12:35:40,38.9084741421,-76.9995618766,property,12,6,2
DC,2020-06-11 08:13:49,38.8763635712,-76.9667291307,violent,8,6,3
DC,2020-06-11 20:12:01,38.9381449622,-77.0245912572,violent,20,6,3
DC,2020-06-12 07:40:33,38.930519003,-76.9580655486,property,7,6,4
DC,2020-06-13 18:15:03,38.9741841327,-77.0582087429,property,18,6,5
DC,2020-04-02 10:41:38,38.9049039473,-77.0259863335,property,10,4,3
DC,2020-04-01 13:22:49,38.951559825,-77.0810326068,property,13,4,2
DC,2020-04-01 14:27:46,38.904233267,-77.0403049553,property,14,4,2
DC,2020-04-02 02:19:53,38.9084572461,-76.9371638944,property,2,4,3
DC,2020-04-02 15:01:38,38.9080373712,-77.0319597522,property,15,4,3
DC,2020-05-22 17:27:43,38.90501402,-77.0146418341,property,17,5,4
DC,2020-05-22 22:21:00,38.9577945906,-77.001707556,property,22,5,4
DC,2020-08-09 22:18:27,38.8393345037,-76.9935842527,property,22,8,6
DC,2020-08-10 08:37:29,38.8802855038,-76.9815484625,property,8,8,0
DC,2020-08-10 13:22:06,38.9222116506,-76.9931501206,property,13,8,0
DC,2020-08-10 17:09:44,38.9222116506,-76.9931501206,property,17,8,0
DC,2020-07-02 11:40:32,38.9004801719,-77.0288552614,violent,11,7,3
DC,2020-07-04 00:54:04,38.9300200645,-77.021601396,property,0,7,5
DC,2020-07-06 06:34:22,38.887859414,-76.9289407777,property,6,7,0
DC,2020-07-07 01:02:57,38.9227617618,-76.9551525461,property,1,7,1
DC,2020-07-07 15:54:08,38.8828350895,-76.982942379,property,15,7,1
DC,2020-07-07 17:35:55,38.9001954371,-76.9973139237,property,17,7,1
DC,2020-07-08 02:51:21,38.8961129444,-76.9798613443,property,2,7,2
DC,2020-07-08 03:51:00,38.9025239882,-77.0288536671,property,3,7,2
DC,2020-07-09 18:35:09,38.9324248709,-77.0237242767,property,18,7,3
DC,2020-07-10 05:52:06,38.8999689431,-76.9824656262,violent,5,7,4
DC,2020-07-10 17:50:40,38.9060417408,-77.0058914055,violent,17,7,4
DC,2020-01-01 22:54:26,38.8465309715,-76.9815571869,property,22,1,2
DC,2020-01-02 17:08:59,38.8775212689,-77.0052091017,property,17,1,3
DC,2020-01-03 03:04:30,38.8903598202,-76.9378599052,property,3,1,4
DC,2020-01-03 19:48:30,38.8567749616,-76.996405382,violent,19,1,4
DC,2020-01-05 00:27:38,38.9238622318,-77.0408811202,property,0,1,6
DC,2020-01-05 23:57:46,38.9025232111,-77.0389777387,property,23,1,6
DC,2020-06-28 17:18:46,38.9786801039,-77.0328454654,property,17,6,6
DC,2020-06-29 04:25:42,38.8932477602,-76.9486928675,violent,4,6,0
DC,2020-06-30 07:13:25,38.8932273778,-76.9435633225,violent,7,6,1
DC,2020-07-01 02:54:42,38.9001954371,-76.9973139237,property,2,7,2
DC,2020-07-02 20:54:53,38.8836782596,-76.9430752765,property,20,7,3
DC,2020-07-02 06:30:03,38.8621161397,-76.9857356726,property,6,7,3
DC,2020-07-03 20:21:45,38.9025842716,-77.0619547575,property,20,7,4
DC,2020-07-04 22:15:07,38.9080141576,-76.9885627477,violent,22,7,5
DC,2020-07-07 01:25:43,38.8886627111,-76.9781344931,property,1,7,1
DC,2020-07-08 06:08:08,38.9147440746,-77.045557308,property,6,7,2
DC,2020-07-08 09:06:02,38.9424011806,-77.0412839428,property,9,7,2
DC,2020-07-08 14:31:12,38.8848343149,-76.9495633484,violent,14,7,2
DC,2020-07-08 18:54:41,38.9616857293,-77.01015359,property,18,7,2
DC,2020-07-10 02:16:43,38.8551605037,-76.9783636538,property,2,7,4
DC,2020-07-12 19:56:50,38.898528237,-76.9873538333,property,19,7,6
DC,2020-07-14 02:20:50,38.8535464555,-76.9712328353,property,2,7,1
DC,2020-07-15 03:23:03,38.9181083344,-77.0332442198,property,3,7,2
DC,2020-07-16 20:26:56,38.9003375462,-77.0219151985,property,20,7,3
DC,2020-07-16 23:15:29,38.8994901843,-76.9752030341,violent,23,7,3
DC,2020-07-18 16:13:21,38.914830273,-77.0296336169,property,16,7,5
DC,2020-07-19 04:58:06,38.9074640139,-76.9832939005,violent,4,7,6
DC,2020-07-19 05:08:38,38.9025100284,-77.0117130561,property,5,7,6
DC,2020-07-19 17:32:45,38.9383517373,-77.0955278695,property,17,7,6
DC,2020-07-19 04:00:00,38.8438820428,-76.9789199902,violent,4,7,6
DC,2020-03-11 01:07:42,38.9055925925,-77.062833582,property,1,3,2
DC,2020-03-11 14:31:38,38.8954295526,-76.9892794675,property,14,3,2
DC,2020-03-11 21:44:53,38.8778623712,-77.0176441877,property,21,3,2
DC,2020-03-13 03:15:34,38.916640337,-77.0319520765,property,3,3,4
DC,2020-03-13 07:42:44,38.9155703579,-77.0234649944,property,7,3,4
DC,2020-03-13 09:04:54,38.905070619,-76.938123786,property,9,3,4
DC,2020-03-13 21:23:51,38.8881229028,-76.9822264858,property,21,3,4
DC,2020-03-13 20:51:17,38.8731935018,-76.9700033858,property,20,3,4
DC,2020-03-14 04:16:32,38.8911169135,-76.9385969585,property,4,3,5
DC,2020-03-14 08:35:08,38.8638570365,-76.9578512245,violent,8,3,5
DC,2020-03-14 13:45:34,38.9233935469,-76.958404166,property,13,3,5
DC,2020-03-15 05:35:14,38.8580503556,-76.9699867069,property,5,3,6
DC,2020-03-15 20:45:13,38.8897870573,-76.9580556016,property,20,3,6
DC,2020-03-15 17:00:48,38.8637918556,-76.9870258402,property,17,3,6
DC,2020-03-15 21:39:52,38.9020939764,-77.022953306,property,21,3,6
DC,2020-03-18 22:03:28,38.8944733045,-76.9496256975,property,22,3,2
DC,2020-03-17 22:49:45,38.9479004967,-77.0955637373,property,22,3,1
DC,2020-03-18 04:01:32,38.9340821342,-77.0249935356,property,4,3,2
DC,2020-03-20 18:32:20,38.9026509779,-76.9286493557,violent,18,3,4
DC,2020-03-21 17:50:10,38.9031225493,-77.0121743046,violent,17,3,5
DC,2020-03-23 02:37:08,38.9451084176,-77.0243629495,property,2,3,0
DC,2020-03-23 11:01:46,38.8603103295,-76.9658379147,property,11,3,0
DC,2020-03-24 15:44:23,38.9712687076,-77.0688229083,property,15,3,1
DC,2020-03-25 02:13:43,38.9001953841,-76.9955731618,property,2,3,2
DC,2020-07-11 21:01:04,38.9274166392,-77.0217274662,property,21,7,5
DC,2020-07-12 02:03:55,38.9295242796,-77.0233081249,property,2,7,6
DC,2020-07-12 20:19:46,38.8870252227,-76.9984555031,property,20,7,6
DC,2020-07-13 22:46:53,38.9719073941,-77.0270724308,property,22,7,0
DC,2020-07-14 08:54:11,38.904640428,-76.9424475137,violent,8,7,1
DC,2020-07-14 08:15:40,38.8720345547,-77.0129295636,violent,8,7,1
DC,2020-07-15 03:20:54,38.9250402188,-76.9924348499,violent,3,7,2
DC,2020-07-15 19:19:52,38.8309477561,-76.9965794378,property,19,7,2
DC,2020-07-16 17:15:14,38.9335145716,-77.0251778744,property,17,7,3
DC,2020-07-17 06:49:26,38.9291102613,-77.0214050611,violent,6,7,4
DC,2020-07-18 02:47:16,38.9374216191,-77.03508717,violent,2,7,5
DC,2020-07-19 13:16:26,38.9202800079,-77.0308120916,violent,13,7,6
DC,2020-07-20 05:43:20,38.8986072862,-76.974834446,property,5,7,0
DC,2020-07-20 15:27:18,38.940270809,-77.0251110522,property,15,7,0
DC,2020-07-21 05:19:30,38.9052068897,-77.0596742862,property,5,7,1
DC,2020-07-23 04:01:36,38.8478836897,-77.0010367799,property,4,7,3
DC,2020-07-24 14:10:25,38.8463342326,-76.998467903,property,14,7,4
DC,2020-07-24 14:52:57,38.9129719746,-77.0384881078,property,14,7,4
DC,2020-07-24 17:32:18,38.9038064614,-76.9327178703,property,17,7,4
DC,2020-07-25 18:44:26,38.9804569729,-77.0235094451,violent,18,7,5
DC,2020-07-27 01:17:45,38.9161379859,-77.0229462951,violent,1,7,0
DC,2020-07-27 17:28:40,38.949298626,-77.0166120783,property,17,7,0
DC,2020-01-06 12:39:53,38.8859019537,-76.924724241,property,12,1,0
DC,2020-01-07 01:49:22,38.936186926,-77.0588812982,property,1,1,1
DC,2020-01-07 04:44:56,38.8438628385,-76.9731373935,violent,4,1,1
DC,2020-01-08 19:53:53,38.9034536406,-76.9301703484,property,19,1,2
DC,2020-01-08 23:14:41,38.9099274291,-77.0436069637,property,23,1,2
DC,2020-01-09 05:00:00,38.9079045614,-77.0219175235,violent,5,1,3
DC,2020-01-10 20:39:35,38.8748819179,-77.0012907031,property,20,1,4
DC,2020-01-11 03:34:53,38.8954638211,-77.0229627002,property,3,1,5
DC,2020-01-11 06:24:50,38.9034761291,-76.9229533236,property,6,1,5
DC,2020-01-13 02:38:54,38.9056951632,-77.0320970521,property,2,1,0
DC,2020-01-13 19:46:53,38.961971092,-77.0279570992,property,19,1,0
DC,2020-01-13 21:22:14,38.9215494191,-77.0335802425,property,21,1,0
DC,2020-01-14 00:55:51,38.9621753416,-77.0383300664,property,0,1,1
DC,2020-01-14 03:00:03,38.9295130123,-77.0327305535,property,3,1,1
DC,2020-03-18 17:46:08,38.8594730617,-76.9676472142,property,17,3,2
DC,2020-03-18 18:41:21,38.9372370251,-76.9873354332,violent,18,3,2
DC,2020-03-19 01:19:55,38.9551509209,-77.0315655406,property,1,3,3
DC,2020-03-21 02:06:09,38.9034761291,-76.9229533236,property,2,3,5
DC,2020-03-24 02:08:19,38.9126040543,-77.0338988773,violent,2,3,1
DC,2020-07-21 11:02:21,38.8911169135,-76.9385969585,property,11,7,1
DC,2020-02-08 02:30:26,38.8903598202,-76.9378599052,property,2,2,5
DC,2020-02-08 09:32:11,38.897337944,-77.0209228894,property,9,2,5
DC,2020-02-08 19:38:39,38.885565569,-76.9915400183,property,19,2,5
DC,2020-02-10 23:11:09,38.9112199815,-77.0678886837,property,23,2,0
DC,2020-02-11 00:24:23,38.9045746677,-77.0627980986,property,0,2,1
DC,2020-02-11 19:59:44,38.9343450284,-76.9845678479,property,19,2,1
DC,2020-02-14 03:07:23,38.8706256599,-76.9442495566,property,3,2,4
DC,2020-02-14 12:23:25,38.9626950347,-77.0037384201,property,12,2,4
DC,2020-02-14 16:46:37,38.9539745624,-77.0112023514,property,16,2,4
DC,2020-02-16 18:51:31,38.9453802207,-77.0151692237,property,18,2,6
DC,2020-02-17 00:34:05,38.8996899679,-76.9844715917,violent,0,2,0
DC,2020-02-18 10:29:42,38.914830273,-77.0296336169,property,10,2,1
DC,2020-02-18 12:49:14,38.8848495944,-76.9272840674,property,12,2,1
DC,2020-02-18 18:25:49,38.936186926,-77.0588812982,property,18,2,1
DC,2020-02-18 20:33:13,38.9129798913,-77.0416704726,property,20,2,1
DC,2020-02-18 21:04:16,38.935345639,-76.9912226962,property,21,2,1
DC,2020-08-16 00:47:08,38.8368571508,-77.0069107986,property,0,8,6
DC,2020-08-16 12:29:21,38.9177593847,-77.0234541836,property,12,8,6
DC,2020-08-16 17:11:10,38.9213697211,-77.031908069,property,17,8,6
DC,2020-08-19 09:14:12,38.898737031,-76.9218978668,property,9,8,2
DC,2020-08-19 12:19:33,38.9412525593,-76.9741849753,property,12,8,2
DC,2020-08-20 17:23:45,38.8752007383,-76.9641943516,property,17,8,3
DC,2020-08-20 21:23:55,38.8867903821,-77.0121599917,property,21,8,3
DC,2020-08-21 11:28:20,38.9099145386,-76.9851842129,property,11,8,4
DC,2020-08-22 11:46:30,38.9222116506,-76.9931501206,property,11,8,5
DC,2020-08-22 21:06:24,38.9060417408,-77.0058914055,property,21,8,5
DC,2020-08-23 19:01:34,38.9076427724,-77.0090530223,property,19,8,6
DC,2020-08-24 08:50:19,38.8450820589,-77.0015551088,violent,8,8,0
DC,2020-08-24 23:33:37,38.9719073941,-77.0270724308,property,23,8,0
DC,2020-08-25 00:31:09,38.9296485132,-77.0313581902,property,0,8,1
DC,2020-08-27 03:29:17,38.9111186757,-77.0302662242,property,3,8,3
DC,2020-08-27 06:46:06,38.8961296882,-77.0265134054,property,6,8,3
DC,2020-08-27 19:11:25,38.8737694469,-76.9677790201,property,19,8,3
DC,2020-09-14 13:44:04,38.9155450683,-77.0474373249,property,13,9,0
DC,2020-09-15 21:16:41,38.8887366068,-76.9928651752,property,21,9,1
DC,2020-09-18 03:46:36,38.8407849996,-76.9969130068,property,3,9,4
DC,2020-09-19 14:46:59,38.8957802271,-76.9836539894,property,14,9,5
DC,2020-09-19 19:07:54,38.8973458172,-77.0265138574,property,19,9,5
DC,2020-09-19 21:37:32,38.9324586148,-76.9668644239,property,21,9,5
DC,2020-09-21 09:20:00,38.8868430188,-76.9781350507,property,9,9,0
DC,2020-09-23 00:02:11,38.9162194455,-77.0681701824,property,0,9,2
DC,2020-09-24 00:33:03,38.8978602451,-77.0219259653,property,0,9,3
DC,2020-09-25 00:11:38,38.8951874798,-76.9363225535,property,0,9,4
DC,2020-09-25 03:54:00,38.9066615961,-76.9528191142,property,3,9,4
DC,2020-09-25 17:17:27,38.8933460852,-76.946975256,property,17,9,4
DC,2020-09-26 15:02:25,38.899552601,-76.9723440384,property,15,9,5
DC,2020-09-26 20:23:00,38.9747090208,-77.0267849882,property,20,9,5
DC,2020-09-27 04:00:00,38.8452892307,-76.9972353541,violent,4,9,6
DC,2020-07-29 11:45:15,38.877582235,-76.9312674514,violent,11,7,2
DC,2020-07-29 20:24:17,38.9082297329,-77.0488044731,property,20,7,2
DC,2020-08-01 09:16:27,38.8989860818,-76.9769900539,violent,9,8,5
DC,2020-08-01 21:12:41,38.8966981663,-77.0219256081,property,21,8,5
DC,2020-08-02 02:06:57,38.8887366068,-76.9928651752,property,2,8,6
DC,2020-08-02 15:28:06,38.8582246551,-76.9870498951,property,15,8,6
DC,2020-08-02 17:13:05,38.9051969682,-77.0408588935,property,17,8,6
DC,2020-08-04 19:30:05,38.9031858036,-76.9898777946,property,19,8,1
DC,2020-08-06 14:04:40,38.9049039473,-77.0259863335,property,14,8,3
DC,2020-08-06 15:35:39,38.9001953841,-76.9955731618,property,15,8,3
